compound,azt,los,nib,quine,vir,similarity,meansim,nas
BRD-K52468146-019-01-6,NA,0.3566,NA,NA,0.3441,-0.3863,0.35035,3
MLS003128612,NA,0.3522,NA,0.4763,NA,-0.3221,0.41425,3
MLS002474519,NA,0.3432,0.3655,NA,0.3642,-0.3256,0.35763333333333336,2
BIO2_000413,NA,0.3355,NA,0.3538,0.4401,-0.3258,0.37646666666666667,2
RS-127445,NA,0.6641,NA,0.3767,0.3469,-0.372,0.4625666666666667,2
Androstenol,NA,0.6057,0.3226,NA,0.6354,-0.3428,0.5212333333333333,2
Benzbromarone,NA,0.5968,NA,0.4345,0.6317,-0.3272,0.5543333333333333,2
2-Fluoropalmitic acid,NA,0.59,0.4173,0.5254,0.5898,-0.3435,0.530625,1
Daminozide,NA,0.5476,0.3751,0.358,0.5828,-0.3265,0.465875,1
ST51005413,NA,0.5292,0.3776,0.396,0.7054,-0.3252,0.50205,1
PCI-34051,NA,0.4839,0.5173,0.3621,0.5888,-0.3437,0.488025,1
Hoechst 33258,NA,0.4618,NA,NA,0.5708,-0.3507,0.5163,3
Sasapyrine,NA,0.4512,NA,NA,0.5407,-0.4408,0.49595,3
Methyldopa,NA,0.4484,0.3328,NA,NA,-0.3604,0.3906,3
BRD-K13468108,NA,0.4401,NA,NA,0.6054,-0.3479,0.52275,3
BRD-K27239120-001-01-1,NA,0.43120000000000003,NA,0.3714,NA,-0.3298,0.4013,3
Nimodipine,NA,0.4212,0.4111,NA,0.7735,-0.3392,0.5352666666666667,2
Dactinomycin,NA,0.4091,0.3842,NA,0.5879,-0.3929,0.4604,2
N-(3-Acetamidophenyl)-3-chlorobenzamide,NA,0.3936,0.3573,NA,0.5542,-0.4852,0.4350333333333333,2
AN-465/42886295,NA,0.3751,NA,0.4125,0.3619,-0.3752,0.38316666666666666,2
BRD-K58784778,NA,0.3649,0.3278,NA,0.6292,-0.3456,0.4406333333333333,2
Aggc,NA,0.3595,NA,NA,0.5903,-0.4337,0.4749,3
MLS003128855,NA,0.3516,NA,NA,0.5698,-0.3497,0.4607,3
Deoxy Cholate,NA,0.3496,0.3359,0.3383,0.5065,-0.3478,0.382575,1
BRD-K70399291,NA,0.3451,NA,0.3627,0.7141,-0.3618,0.47396666666666665,2
CHEMDIV2_001418,NA,0.3362,0.3359,0.4454,0.7801,-0.4135,0.4744,1
Aristolochic acid,NA,0.3324,NA,NA,0.5672,-0.3223,0.4498,3
Hydroxycholesterol,NA,0.3311,NA,NA,0.5707,-0.5645,0.45089999999999997,3
BL-074,NA,0.3295,NA,0.3325,0.4578,-0.3677,0.3732666666666667,2
BRD-K67433929,NA,0.3235,0.44,NA,NA,-0.33,0.38175000000000003,3
PS-1145,NA,0.3218,NA,0.5825,0.608,-0.4433,0.5041,2
BRD-K20597651,NA,NA,0.4606,NA,0.6167,-0.3678,0.5386500000000001,3
MLS002276503,NA,NA,0.4103,NA,0.412,-0.3931,0.41115,3
BRD-K81921806,NA,NA,0.3793,NA,0.8002,-0.3923,0.58975,3
BRD-K04993985,NA,NA,0.365,NA,0.3743,-0.3735,0.36965000000000003,3
Htfmt,NA,NA,0.338,0.3368,0.5921,-0.3414,0.4223,2
BRD-K74200139,NA,NA,0.3319,NA,0.581,-0.3377,0.45644999999999997,3
NSC126859,NA,NA,0.3215,NA,0.6505,-0.3223,0.486,3
CHEMBL2361177,NA,NA,0.5257,0.5138,0.5889,-0.3312,0.5428,2
Acetyl-Farnesyl-Cysteine,NA,NA,0.4127,0.3262,0.4052,-0.4428,0.3813666666666667,2
KUC103882,NA,NA,0.3325,NA,0.3593,-0.332,0.3459,3
Desoximetasone,NA,NA,NA,0.6991,0.3923,-0.3275,0.5457000000000001,3
BRD-K24890551,NA,NA,NA,0.52,0.4125,-0.3582,0.46625,3
BRD-K74842589,NA,NA,NA,0.4671,0.8902,-0.3817,0.67865,3
BRD-K80195617,NA,NA,NA,0.4441,0.6742,-0.3888,0.55915,3
"Triazolothiadiazine, 35",NA,NA,NA,0.3648,0.5179,-0.3632,0.44135,3
T6704841,NA,NA,NA,0.3485,0.5785,-0.3806,0.4635,3
AB00540134,NA,NA,NA,0.5346,0.6857,-0.3546,0.61015,3
CHEMBL453376,NA,NA,NA,0.4241,0.6055,-0.3528,0.5148,3
Olomoucine,NA,NA,NA,0.3258,0.4884,-0.3263,0.4071,3
