compound,avg,sdev,slog10,slog2
"4,11-Diethyl-4,9-dihydroxy-1H-pyrano[3',4':6,7]indolizino[1,2-b]quinoline-3,14(4H,12H)-dione",0.5112285416666666,0.05566534459106904,1.2544150981281579,4.167076757122815
423735-93-7,0.50817125,0.07903686286705136,1.10217030610473,3.661330505199907
4449-51-8,0.44783125,0.06265506363421823,1.2030438245974675,3.996425080311071
4LY1,0.43293,0.0471370321425347,1.3266377651442414,4.406995263771238
5-(6-Aminopurin-9-yl)-2-methyltetrahydrofuran-3-ol,0.5048385416666666,0.04484219994140918,1.348313089230994,4.47899913182081
5-BrdU,0.43798333333333334,0.048299572774080805,1.3160567107118382,4.371845761778705
5-Nitroso-8-cinnolinol,0.4921466666666667,0.057681109648804935,1.2389663934044846,4.115757270871626
"5,6-Dichlorobenzimidazole riboside",0.452115,0.06521963094281857,1.1856216630576744,3.9385499124183663
"6-(7-Hydroxy-6,7-dihydro-5H-pyrrolo[1,2-c]imidazol-7-yl)-n-methyl-2-naphthamide",0.49339125,0.08795084566830404,1.0557599803416846,3.5071587401547712
"6,10,10B-Trihydroxy-3,4a,7,7,10a-pentamethyl-1-oxo-3-vinyldodecahydro-1H-benzo[f]chromen-5-yl acetate",0.42165625,0.04961468271662563,1.3043897815907677,4.3330890621503615
6266-99-5,0.47245,0.07429107743536861,1.129063343080271,3.7506672402858015
7-Nitroindazole,0.48289479166666666,0.07448306281018065,1.1279424730818766,3.746943790747418
761437-28-9,0.501205,0.0325547569976279,1.4873855420613071,4.940987820102725
79966-13-5,0.474483125,0.06625723539667736,1.1787666891455184,3.9157781819898556
"8-Cyclohexyl-2,3,3a,4,5,6-hexahydro-1H-pyrazino[3,2,1-jk]carbazole",0.4755775,0.0739171646410455,1.1312547003967819,3.7579467717214556
848193-68-0,0.542688125,0.051522380138238254,1.2880040824295602,4.278656947752374
852475-26-4,0.4639520833333333,0.048017434166441816,1.3186010503832724,4.380297875216179
869288-64-2,0.5425966666666667,0.06034396869560792,1.2193661305892134,4.0506466071584
"9-[3-(3,5-Dimethylpiperazin-1-yl)propyl]-9H-carbazole",0.45951145833333334,0.06488061547668098,1.1878850389316344,3.946068684323365
9-Cis retinol,0.4723452083333333,0.05962137017294723,1.224598047563492,4.068026659145375
"9-Fluoro-11,17,21-trihydroxy-16-methylpregna-1,4-diene-3,20-dione",0.471865,0.08735125283262156,1.0587308617813087,3.5170277946756383
936890-98-1,0.48278770833333334,0.03946035568244814,1.40383900448098,4.663452229684074
A-443654,0.511674375,0.06229009880133885,1.205580980269827,4.004853329020185
Abexinostat,0.46524916666666666,0.05646562785067946,1.2482158385042115,4.146483262410527
ABT-199 (GDC-0199),0.463478125,0.07409695693169659,1.130199627579509,3.7544418956876044
ABT-751,0.46209770833333336,0.06594968745450751,1.1807872582996382,3.922490367430589
ABT737,0.5067920833333334,0.018843841648017407,1.724830553960507,5.729763076121541
AC1L1IKY,0.45002916666666665,0.047495905420846876,1.3233438288968284,4.396053044408189
AC1L1JM9,0.4672791666666667,0.0786632787809625,1.104227955627736,3.668165868959812
AC1LDBAO,0.5045716666666666,0.05863585832701719,1.2318367131494232,4.092072985724774
AC1LWZG4,0.47956624999999997,0.06842324956295168,1.164796304109653,3.8693695674428206
AC1M52QF,0.4662135416666667,0.054373381373007554,1.2646136582439105,4.200955640498731
AC1MEVG9,0.4666270833333333,0.03990243725648766,1.399000576626121,4.647379320257932
AC1MJ3VH,0.48724270833333333,0.049337177182438685,1.3068257022147551,4.341181015308101
AC1MSUFC,0.492506875,0.06598488295752784,1.1805555493083648,3.9217206468226404
AC1NSOND,0.455754375,0.06175715756305383,1.2093127010643048,4.017249837169636
AC1NSZCT,0.45314437500000004,0.06697244323693888,1.1741038571790143,3.9002885894785866
AC1NWAJL,0.5051645833333334,0.09192306444405407,1.0365755059803579,3.443429295788234
AC1NWALC,0.46576249999999997,0.04533253916496248,1.343589954569201,4.463309218091863
AC1NWALF,0.503576875,0.054532004163839444,1.2633485408002196,4.196753011319203
AC1NWALX,0.41966041666666665,0.04051635466129304,1.392369635910538,4.625351811999304
AC1NWAML,0.5012052083333334,0.06963113840278541,1.1571965044652879,3.8441235794886888
AC1NWAOX,0.45765520833333334,0.06050565465137673,1.2182040357751038,4.046786211746487
AC1NWAPO,0.44094979166666665,0.06201971902521221,1.207470205626527,4.01112919981018
AC1NWAQV,0.451441875,0.10975856406343815,0.9595615833374371,3.1875945824632335
AC1NXRFO,0.47238833333333335,0.061938996338819684,1.208035836241806,4.013008184042405
AC1O7M2R,0.42153541666666666,0.05019197387104264,1.2993657247314623,4.316399506519123
AC1O9CBL,0.476725,0.051366598444069524,1.289319192809494,4.283025649871354
AC1O9EM7,0.5048312500000001,0.0634890919499325,1.1973008843597912,3.977347445788275
AC1O9X68,0.47545208333333333,0.03056172187960017,1.5148221807984923,5.032130361153055
AC1O9ZP5,0.4796239583333334,0.07470701867718281,1.126638594575775,3.7426124001056795
AC1OAV9H,0.49666020833333335,0.07267153937593354,1.1386356402004,3.7824657230217675
AC1OCDAW,0.467659375,0.03993489553881953,1.3986474472518824,4.646206249868519
AC1Q6JJ5,0.542104375,0.03899654466721564,1.408973872420732,4.680509891756672
Acarbose,0.47063020833333336,0.06049766178373841,1.2182614103730443,4.0469768060353175
Acyclovir,0.4502072916666667,0.0675849185765435,1.1701502050896706,3.887154841525586
Adapalene,0.45820833333333333,0.05041632309997064,1.2974288309249804,4.309965284566558
AEE788 (NVP-AEE788),0.478950625,0.04186963269499613,1.3781008489782716,4.577951927809046
Afatinib,0.4822710416666666,0.051043693879567836,1.2920579045559966,4.29212345336586
Afuresertib,0.4734247916666667,0.04212105301972019,1.3755007800568908,4.569314685810468
AG 14361,0.5065525,0.07822909704581263,1.1066316825404272,3.6761508769235176
AG-957,0.45785875,0.04383462596998599,1.3581826948211568,4.51178525191623
AGK 2,0.4837929166666667,0.052835322253009534,1.2770756393851561,4.242353445769792
AKT Inhibitor IV,0.5068902083333333,0.06961473824772743,1.1572988054748157,3.844463416086375
"AKT Inhibitor V, Triciribine",0.4758014583333333,0.05764516110446671,1.239237142728853,4.1166566806589175
AKT Inhibitor VIII,0.5773820833333333,0.07070364432217414,1.1505582005139843,3.8220716110904513
Albendazole,0.5015364583333334,0.04618968765412165,1.3354549745482154,4.436285399408804
ALDA 1,0.4230770833333333,0.06479486429867824,1.1884594153506176,3.9479767214866253
Alectinib,0.465755,0.050931636814178935,1.2930123664717095,4.295294107219166
Alisertib,0.49354750000000003,0.060860490291907994,1.2156645532888528,4.038350233528935
Aliskiren,0.4449239583333333,0.08403143608640785,1.0755582143566493,3.572927049958237
Alitretinoin,0.45652895833333335,0.052924699089932685,1.2763416025377103,4.239915028143579
Allitinib,0.49836625,0.07743272207674405,1.1110754732415735,3.6909128301014547
Aloisine,0.443870625,0.05278731395170729,1.2774704362303422,4.243664932501588
Alpelisib,0.5101241666666667,0.04093116321609028,1.387945913034894,4.610656522694706
altrenogest,0.44097625,0.048321514858438434,1.3158594592307116,4.371190506541793
Altrenogest,0.445483125,0.05693645040980216,1.2446096115741696,4.134503635855081
Alvespimycin,0.47423145833333336,0.049271252101814454,1.3074064011105315,4.34311005528465
Alvimopan (monohydrate),0.495215625,0.08696006933917548,1.0606801226291067,3.5235030990502025
Alvocidib,0.5156183333333333,0.04619553499175655,1.3353999989493193,4.436102774422298
AM-580,0.48968375000000003,0.04547349485933782,1.3422416668681518,4.458830303297757
Ambrisentan,0.4574229166666667,0.049308705393463374,1.3070763997778438,4.342013814586245
amcinonide,0.5038358333333334,0.06695697236593587,1.1742041923280402,3.9006218956290404
AMIKACIN HYDRATE,0.5006895833333334,0.0625527491291239,1.2037535987543801,3.9987828990239445
Amiloride,0.492428125,0.05703561108026811,1.2438539010551435,4.131993219850326
Aminolevulinic acid,0.47874916666666667,0.06818833199774667,1.1662899330050578,3.874331295233801
Aminopurvalanol,0.49172354166666665,0.07157942558454831,1.1452117910879809,3.8043112234114402
Amiodarone,0.47888833333333336,0.050871489169449925,1.2935255490089324,4.2969988627073725
Amitriptyline,0.48158229166666666,0.06173463307241177,1.2094711287954385,4.017776122700699
Amlodipine,0.5022104166666667,0.084116219175454,1.075120256053936,3.5714721839680648
Ammonium Glycyrrhizinate,0.5214958333333334,0.10152220562087383,0.9934389555452539,3.3001327769813362
Amodiaquine,0.4938533333333333,0.04792648304418057,1.3194244393692798,4.383033114221818
Amonafide,0.46053520833333333,0.05202639116190311,1.2837762981252694,4.264612552292826
Amoxapine,0.5026366666666666,0.07470264735220948,1.126664007152692,3.7426968188589043
Amoxicillin,0.47604166666666664,0.08685176662037086,1.0612213433000648,3.525300995202592
AMSACRINE,0.48063333333333336,0.05120543048457958,1.2906839783908997,4.287559369437723
Amuvatinib,0.51939,0.0498955480407392,1.301938202825411,4.324945093772894
ANISODAMINE HYDROBROMIDE,0.4502510416666667,0.07910120933465156,1.1018168767633711,3.6601564383412892
Antimycin A,0.43091875,0.02343202459852145,1.630190185411618,5.4153745769284924
AO-081/15245014,0.45741041666666665,0.06481488639971482,1.188325235815226,3.9475309867182493
AP26113,0.454773125,0.054530322425594434,1.2633619344194962,4.1967975039593695
Apatinib Hydrochloride,0.49438125,0.07263454411647348,1.1388567849315923,3.7832003499173505
apigenin,0.4905875,0.04581734785303178,1.3389700536479159,4.44796223942585
Apigenin,0.42845,0.039466133009985985,1.4037754247749554,4.6632410224723655
"Apitolisib (gdc-0980, rg7422)",0.49423,0.06999538780723855,1.1549305759265662,3.8365963278149025
Apomorphine,0.4566375,0.06996674933069826,1.1551083030284737,3.8371867244679514
Apremilast (CC-10004),0.4895979166666667,0.07181836405596137,1.1437644918521153,3.7995033994181093
Arachidonyl Trifluoromethylketone,0.5093097916666667,0.05315092524420884,1.2744891709345356,4.233761383557136
Arundine,0.44582791666666666,0.050437551484995645,1.2972460046200878,4.309357948727851
AS-605240,0.559306875,0.034852587051132165,1.457764979392924,4.842590440788251
AS601245,0.5128616666666667,0.04691394833535861,1.328698014759096,4.4138392648493046
Asenapine maleate,0.4896552083333333,0.10750131347827138,0.9685862293959994,3.217573807751586
ASN 05257430,0.47415395833333335,0.07738846813285813,1.1113237499035669,3.6917375873202354
AT 7867,0.518169375,0.05246003189078464,1.2801714497352272,4.252637505148136
AT-7519,0.5185185416666667,0.055931445669077214,1.2523439552473141,4.160196569398414
AT-9283,0.5085164583333334,0.042938074960337996,1.36715743015695,4.541598677372379
Atorvastatin,0.479309375,0.06187451433792084,1.2084881968856689,4.014510893574274
Auranofin,0.48186958333333335,0.07454580024872108,1.1275768187459694,3.7457291133359507
Aurora A Inhibitor I,0.5303983333333333,0.042867843213136254,1.3678683663656568,4.543960356337755
Avicin-D,0.4938664583333333,0.0674741329651211,1.1708626873699313,3.889521656429493
Avicin-G,0.51749375,0.055971521746572016,1.2520328853899476,4.159163217699756
AZ20,0.4911627083333333,0.04837382222787985,1.3153895957437711,4.369629653823763
AZ628,0.5285035416666667,0.05809182673733505,1.2358849666211928,4.105520992667871
Azacitidine,0.5397433333333334,0.06695672512069935,1.1742057960062884,3.9006272229328682
AZD 1480,0.4847739583333333,0.07469999836349363,1.1266794076990014,3.7427479783663657
AZD-1152-HQPA,0.5327916666666667,0.060595355321245006,1.2175606635508733,4.044648975479346
AZD-1152HQPA,0.4399775,0.0413093146708031,1.3839520099897027,4.597389063960629
AZD-1775,0.5794341666666667,0.059166468349768214,1.227924353014392,4.079076406674896
AZD-5438,0.50718875,0.06347483323152445,1.1973984314817916,3.977671490313424
AZD-6482,0.49193145833333335,0.03738679710761903,1.427281738859374,4.741327307636642
AZD-8055,0.5454985416666667,0.06873358337581824,1.1628310138709923,3.8628410145844057
AZD-8330,0.5338077083333334,0.05568774276620342,1.2542403853433108,4.1664963738142955
AZD1208,0.4885697916666667,0.06708373261305309,1.173382780768507,3.897893225491962
AZD4547,0.520085,0.0689824756214007,1.1612612238651043,3.8576262850607725
AZD7545,0.47317625,0.05465029742400076,1.2624074701415278,4.19362684225882
AZD7762,0.4892770833333333,0.056422420356177616,1.2485482878228664,4.147587635142293
Azithromycin,0.5823433333333333,0.09171128370018874,1.0375772276096775,3.446756943011927
Batimastat,0.4709204166666667,0.05832912503017437,1.234114538183685,4.099639756701326
BAY 61-3606,0.52213875,0.05038387474111702,1.2977084364016664,4.310894113855046
BAY 87-2243,0.4563535416666667,0.05743584759052887,1.2408169655921304,4.121904738613384
BAY-117821,0.4721035416666667,0.06729376693722228,1.1720251602950815,3.893383307899096
Bazedoxifene HCl,0.49909375,0.05147982339967674,1.2883629516021002,4.279849085339023
BCPP000194,0.47926979166666667,0.06460873621721228,1.1897087539181803,3.9521269343742387
BDBM50127227,0.47906791666666665,0.03863932670292737,1.4129704498484426,4.693786234597177
Belinostat,0.48746354166666667,0.04987274602009917,1.3021367186365884,4.325604549023323
Bemegride,0.47373229166666664,0.05886686829859161,1.2301290679217862,4.086400311066987
Benzamil,0.48750625000000003,0.06684770014653424,1.1749135297759825,3.902978263626116
Benzbromarone,0.45614895833333335,0.051698338302925466,1.286523415851278,4.2737382798468175
Benzohydroxamate,0.48788229166666663,0.08138661267657152,1.0894470265462215,3.6190646853753914
Benzthiazide,0.45314375,0.039115598862918634,1.4076500162841195,4.67611213686287
Benzydamine,0.475915,0.02577588925074491,1.5887863429201121,5.277833989319667
Benzylpenicillin,0.48335937500000004,0.06731164496848295,1.1719097959830598,3.893000075949843
Beta-Narcotine,0.44983791666666667,0.0523488562946426,1.2810928022440031,4.255698171932334
"Betamethasone 17,21-dipropionate",0.4681416666666667,0.10199255652890354,0.9914315221241716,3.2934642275012274
BG-51,0.46373333333333333,0.05060802111121963,1.295780644261654,4.304490126984035
BGT-226,0.48222333333333334,0.05076150109729611,1.2944655436176544,4.300121457207128
BI-2536,0.5314783333333333,0.06944973019820289,1.1583294370920862,3.8478871002112647
BIBR-1532,0.5170370833333333,0.05999528609624126,1.2218828713299386,4.059007038932563
Bicalutamide,0.469046875,0.045452704779537535,1.3424402678682772,4.4594900415397465
BIIB 021,0.5127139583333333,0.10638795521967424,0.9731075381850919,3.2325932704437337
BIO2_000029,0.4657925,0.02900891005705682,1.5374685885051034,5.10736009916192
BIO2_000413,0.45011666666666666,0.04169052935734011,1.3799625904694757,4.584136499174095
Birinapant,0.4641689583333333,0.057935017770579675,1.2370588554867652,4.109420567070691
Bisacodyl,0.447804375,0.0522724757836624,1.2817269299056981,4.257804698427464
Bithionol,0.4679920833333333,0.06849196417208951,1.1643603791709092,3.8679214561415454
Bitopertin,0.45502916666666665,0.07422227810745445,1.129465719964154,3.7520039073611056
BIX01294,0.5365941666666667,0.0724377302590257,1.1400351661909955,3.787114847729451
Blebbistatin,0.47156125000000004,0.022627127554970143,1.645370574909833,5.465802739293946
BML-259,0.47771458333333333,0.051452083917798,1.2885970307038366,4.2806266792835075
BMN 673,0.4874383333333333,0.05205374936559201,1.28354798334571,4.26385410701213
BMS-299897,0.4910825,0.06781232167850156,1.1686913865048454,3.8823087510833107
BMS-345541,0.519516875,0.05754556933034525,1.2399881088622853,4.119151336155874
BMS-387032,0.5168570833333334,0.051659419927656026,1.2868504747332103,4.2748247459353905
BMS-509744,0.46851770833333334,0.052923704150989924,1.276349766978164,4.2399421498277015
BMS-536924,0.5347095833333333,0.09079158719920472,1.0419543915915954,3.461297567019389
BMS-754807,0.4907185416666667,0.06988505997343124,1.15561565779639,3.8388721205255685
BMS-777607,0.5064452083333334,0.07175097091006992,1.144172217826961,3.8008578357889653
Bosutinib,0.5361566666666667,0.05065914857285883,1.2953421136614696,4.303033359862814
Brazilin,0.44700208333333336,0.04949423101503689,1.305445418931994,4.336595813492194
BRD-A01645196,0.44715041666666666,0.04346377981895723,1.3618725080400014,4.524042546112796
BRD-A07407288,0.48721916666666665,0.05072319820076693,1.2947933711130002,4.3012104765741945
BRD-A24396574-001-01-5,0.527208125,0.04259508715278762,1.3706404888192127,4.55316914779869
BRD-A25736793,0.5142477083333333,0.059265778342059094,1.2271960076023376,4.07665689558781
BRD-A28746609,0.47694729166666666,0.03586894901059968,1.445281348319407,4.801120715998926
BRD-A43331270-001-01-6,0.52864875,0.07406071668136315,1.1304120896231233,3.7551476793193848
BRD-A62647958,0.4376125,0.08237428167666189,1.0842083595326488,3.6016622102432447
BRD-A69951442-001-01-3,0.4761116666666667,0.050723993156552974,1.2947865647163592,4.301187866213968
BRD-A73513677,0.4523729166666667,0.05605656648273538,1.2513735067053797,4.15697280912232
BRD-K00141503,0.45411875,0.04106589380408723,1.386518720262489,4.6059154909272335
BRD-K00199686,0.43217,0.048150415218503405,1.3173999634443834,4.3763079507694815
BRD-K01425431,0.49497020833333333,0.057786720219100134,1.2381719539358964,4.113118200081235
BRD-K01621458,0.463884375,0.04721970756463958,1.3258767068688253,4.4044670829042865
BRD-K10010115,0.4586541666666667,0.05090305503508372,1.2932561519449026,4.296103945031692
BRD-K10436544,0.51049375,0.06618355739040634,1.179249893061603,3.9173833506542572
BRD-K35638681,0.4511777083333333,0.06242140434011131,1.2046664649193186,4.001815374784126
BRD-K41087962,0.4954729166666667,0.04755626256683128,1.3227922837922297,4.394220851229624
BRD-K41335306,0.48640625000000004,0.04103133982962639,1.3868843014315027,4.607129925283542
BRD-K42573370-001-01-1,0.44518125,0.05137450145550406,1.2892523795426212,4.282803701003018
BRD-K49477330,0.456873125,0.06764403304576412,1.169770506968662,3.8858935116698308
BRD-K51556300-001-01-9,0.47237208333333336,0.06504849128803225,1.1867627718599791,3.942340593808066
BRD-K54343811,0.45924791666666664,0.061021113108822286,1.2145198744941663,4.034547692881245
BRD-K60067222,0.4174791666666667,0.036568477567261407,1.4368931199983128,4.773255624672753
BRD-K67090983,0.43311041666666666,0.06535033864420825,1.1847521575718851,3.9356614777164642
BRD-K73008154,0.4570822916666667,0.04587505167107076,1.3384234335747693,4.446146406847636
BRD-K76938712,0.4256802083333333,0.04142317423664301,1.3827566244035019,4.593418078997606
BRD-K79657514,0.445478125,0.041825097590351905,1.3785630370266109,4.579487283271946
BRD-K83816656,0.4304614583333333,0.06411337024982905,1.1930513929426285,3.96323094086062
BRD-K94544211,0.45083229166666666,0.04679715524301969,1.3297805464944543,4.417435357434598
BRD-U86222656,0.47314375,0.0455944677682658,1.3410878495169334,4.454997405022376
BRD-U88878891,0.47725625,0.0551323175235349,1.2585937512804188,4.180957942428101
BRD32048,0.46940624999999997,0.07482237202969971,1.1259685278528606,3.740386486633381
Brefeldin A,0.5305397916666666,0.051135425466586365,1.2912781262017485,4.2895330857430976
BRN 1087718,0.47315104166666666,0.044218005749808276,1.3544008481748548,4.499222229291323
Broad-Sai-045,0.47606104166666663,0.05927786073203275,1.2271074779207298,4.076362806351246
Broad-Sai-296,0.47124125,0.08349153383917114,1.078357560364797,3.5822262761100134
Broad-Sai-424,0.44910104166666664,0.041802710865022644,1.3787955537382215,4.580259687068776
Broad-Sai-443,0.4183295833333333,0.045158400972277746,1.345261444541822,4.468861787592236
Broad-Sai-560,0.4709479166666667,0.0628004533382055,1.2020372212059494,3.9930812162243785
Broad-Sai-686,0.47761458333333334,0.09482588789816103,1.0230730821082565,3.3985752145784223
Bromopyruvate,0.473378125,0.06250274199342322,1.2041009297520553,3.999936707623347
BS-181,0.5054916666666667,0.05755675142089746,1.239903726198121,4.118871023013066
BSPBIO_001592,0.4844470833333333,0.05968537017807335,1.224132108226748,4.066478842172131
Budesonide,0.461630625,0.07521486551997879,1.1236963166521101,3.7328383644080905
Bufalin,0.47410104166666667,0.06121458814965065,1.2131450680845624,4.0299806848441495
Bumetanide,0.4805375,0.08844475037585679,1.0533279394694324,3.499079675253322
Buparlisib,0.5551164583333333,0.06100366849779193,1.214644047604928,4.034960187026513
Bupropion,0.47263916666666667,0.06991784863635685,1.1554119433561074,3.8381953958030586
Butein,0.44439812500000003,0.03820698437601595,1.4178572392165787,4.7100197974929845
BX 912,0.502791875,0.024787577668994393,1.6057659119732135,5.334238896796245
BX-795,0.5237520833333333,0.05592046347020223,1.2524292378039124,4.160479871919182
C-Fms Inhibitor,0.4875216666666667,0.06692116750563651,1.1744364909488454,3.901393574943897
C21H27N7O3,0.5040889583333333,0.05267101244078849,1.2784283335654023,4.246846998570942
C24H25CLFN5O3,0.5220364583333333,0.04625799645533202,1.3348131814927007,4.434153409026586
C30H33N3O5S,0.5023379166666667,0.05920951760653361,1.2276084771999451,4.07802708993239
Cabazitaxel,0.4754991666666667,0.061965193935981586,1.2078521867295362,4.012398113567983
Cabozantinib,0.5203279166666667,0.03135513315548846,1.503691350571263,4.9951545435018
Calcitriol,0.5105539583333333,0.05245217646412217,1.280236486369426,4.252853552170477
Calmidazolium,0.46885208333333334,0.07027499396503506,1.1531991830161756,3.8308447650625874
Camptothecin,0.48610895833333334,0.04682349760246638,1.3295361486761907,4.416623485455779
Canertinib,0.5584545833333333,0.040987264066714726,1.387351070226666,4.608680497658012
Capsaicin,0.4442902083333333,0.03911751261525156,1.4076287687058913,4.676041553935805
Capsazepine,0.45936958333333333,0.015816423696011245,1.8008917095027415,5.982432765646887
Carbacyclin,0.43862875,0.0574539211624798,1.2406803258770973,4.121450831305137
Carbamazepine,0.47250125,0.06610477974668053,1.1797671374499148,3.919101599319713
Carvedilol,0.4602685416666667,0.06831244603789675,1.165500163768662,3.87170773861894
CAY-10594,0.4868766666666667,0.06922169376215513,1.1597577783074489,3.8526319470236636
CAY10577,0.42208958333333335,0.046897351549328135,1.3288516826578338,4.4143497385594035
CAY10603,0.505164375,0.036896458931670234,1.4330153124379645,4.760373826791466
CAY10618,0.4783585416666667,0.05757834063144779,1.2397408553486968,4.118329977762525
CBIOL_001848,0.48938333333333334,0.04248531655779292,1.3717611414737498,4.556891875336407
CC-401,0.514661875,0.048244971120754744,1.316547949228567,4.373477620808718
CCT 018159,0.467940625,0.0811183274260191,1.0908810126105806,3.6238282839702625
Cediranib,0.50880875,0.07693532191222763,1.1138742247028763,3.7002100812113636
CEPHARANTHINE,0.4907635416666667,0.06550057780817178,1.1837548688968615,3.9323485564481904
Cercosporin,0.45765625,0.032375790653457526,1.4897796168183104,4.948940764299275
Cerulenin,0.5307999999999999,0.08515004961830616,1.0698150946309128,3.5538488191890116
CGK733,0.498210625,0.04934049912514717,1.3067964615304986,4.341083879857555
CGP 60474,0.5190925,0.06408118076761249,1.1932694944872704,3.963955458509304
CGP-12177,0.4497452083333333,0.06201128335267409,1.2075292806314832,4.01132544272885
CGP71683A,0.468331875,0.07908097021627403,1.1019280111212726,3.660525618687109
CGS-15943,0.5026652083333334,0.07206186016766021,1.1422945314151807,3.7946202965442835
Chaetocin,0.5287422916666666,0.04033247727286622,1.394345102244929,4.631914169116022
ChEBI91594,0.45924791666666664,0.07859000788576194,1.1046326676493037,3.669510293194596
Chelerythrine,0.486250625,0.06670340816081181,1.175851975564412,3.9060957130562284
CHEMBL1083527,0.529329375,0.06337113580428394,1.1981085089215882,3.9800303165102298
CHEMBL1222381,0.47526145833333333,0.07314422162205587,1.135819977355192,3.77311229351054
CHEMBL1242477,0.5171091666666666,0.07564869978634846,1.1211985320223783,3.7245409034716066
CHEMBL1374544,0.4445385416666667,0.03886789003462945,1.4104090346501634,4.685277397487341
CHEMBL1406616,0.49223020833333336,0.05788299499741728,1.2374490055903153,4.110716617660898
CHEMBL1434137,0.5006410416666667,0.047429250760771806,1.3239537358379558,4.398079111411187
