compound,avg,sdev,slog10,slog2
AKT Inhibitor VIII,0.5773820833333333,0.07070364432217414,1.1505582005139843,3.8220716110904513
Albendazole,0.5015364583333334,0.04618968765412165,1.3354549745482154,4.436285399408804
Alectinib,0.465755,0.050931636814178935,1.2930123664717095,4.295294107219166
Alisertib,0.49354750000000003,0.060860490291907994,1.2156645532888528,4.038350233528935
Alitretinoin,0.45652895833333335,0.052924699089932685,1.2763416025377103,4.239915028143579
Altrenogest,0.445483125,0.05693645040980216,1.2446096115741696,4.134503635855081
Alvocidib,0.5156183333333333,0.04619553499175655,1.3353999989493193,4.436102774422298
AM-580,0.48968375000000003,0.04547349485933782,1.3422416668681518,4.458830303297757
amcinonide,0.5038358333333334,0.06695697236593587,1.1742041923280402,3.9006218956290404
Aminopurvalanol,0.49172354166666665,0.07157942558454831,1.1452117910879809,3.8043112234114402
Amitriptyline,0.48158229166666666,0.06173463307241177,1.2094711287954385,4.017776122700699
Ammonium Glycyrrhizinate,0.5214958333333334,0.10152220562087383,0.9934389555452539,3.3001327769813362
Amonafide,0.46053520833333333,0.05202639116190311,1.2837762981252694,4.264612552292826
AMSACRINE,0.48063333333333336,0.05120543048457958,1.2906839783908997,4.287559369437723
Amuvatinib,0.51939,0.0498955480407392,1.301938202825411,4.324945093772894
AP26113,0.454773125,0.054530322425594434,1.2633619344194962,4.1967975039593695
"Apitolisib (gdc-0980, rg7422)",0.49423,0.06999538780723855,1.1549305759265662,3.8365963278149025
AS-605240,0.559306875,0.034852587051132165,1.457764979392924,4.842590440788251
AS601245,0.5128616666666667,0.04691394833535861,1.328698014759096,4.4138392648493046
ASN 05257430,0.47415395833333335,0.07738846813285813,1.1113237499035669,3.6917375873202354
AT 7867,0.518169375,0.05246003189078464,1.2801714497352272,4.252637505148136
AT-7519,0.5185185416666667,0.055931445669077214,1.2523439552473141,4.160196569398414
AT-9283,0.5085164583333334,0.042938074960337996,1.36715743015695,4.541598677372379
Atorvastatin,0.479309375,0.06187451433792084,1.2084881968856689,4.014510893574274
Auranofin,0.48186958333333335,0.07454580024872108,1.1275768187459694,3.7457291133359507
Aurora A Inhibitor I,0.5303983333333333,0.042867843213136254,1.3678683663656568,4.543960356337755
Avicin-D,0.4938664583333333,0.0674741329651211,1.1708626873699313,3.889521656429493
Avicin-G,0.51749375,0.055971521746572016,1.2520328853899476,4.159163217699756
AZ628,0.5285035416666667,0.05809182673733505,1.2358849666211928,4.105520992667871
AZD-1152-HQPA,0.5327916666666667,0.060595355321245006,1.2175606635508733,4.044648975479346
AZD-1775,0.5794341666666667,0.059166468349768214,1.227924353014392,4.079076406674896
AZD-8055,0.5454985416666667,0.06873358337581824,1.1628310138709923,3.8628410145844057
AZD-8330,0.5338077083333334,0.05568774276620342,1.2542403853433108,4.1664963738142955
AZD4547,0.520085,0.0689824756214007,1.1612612238651043,3.8576262850607725
Bazedoxifene HCl,0.49909375,0.05147982339967674,1.2883629516021002,4.279849085339023
Benzbromarone,0.45614895833333335,0.051698338302925466,1.286523415851278,4.2737382798468175
Betahistine,0.48746375,0.06653841783672261,1.1769275300820154,3.9096686278258383
"Betamethasone 17,21-dipropionate",0.4681416666666667,0.10199255652890354,0.9914315221241716,3.2934642275012274
BG-51,0.46373333333333333,0.05060802111121963,1.295780644261654,4.304490126984035
BI-2536,0.5314783333333333,0.06944973019820289,1.1583294370920862,3.8478871002112647
Bithionol,0.4679920833333333,0.06849196417208951,1.1643603791709092,3.8679214561415454
Bitopertin,0.45502916666666665,0.07422227810745445,1.129465719964154,3.7520039073611056
BIX01294,0.5365941666666667,0.0724377302590257,1.1400351661909955,3.787114847729451
BMS-299897,0.4910825,0.06781232167850156,1.1686913865048454,3.8823087510833107
BMS-509744,0.46851770833333334,0.052923704150989924,1.276349766978164,4.2399421498277015
BMS-536924,0.5347095833333333,0.09079158719920472,1.0419543915915954,3.461297567019389
Bosutinib,0.5361566666666667,0.05065914857285883,1.2953421136614696,4.303033359862814
BRD-A24396574-001-01-5,0.527208125,0.04259508715278762,1.3706404888192127,4.55316914779869
BRD-A25736793,0.5142477083333333,0.059265778342059094,1.2271960076023376,4.07665689558781
BRD-A43331270-001-01-6,0.52864875,0.07406071668136315,1.1304120896231233,3.7551476793193848
BRD-K00199686,0.43217,0.048150415218503405,1.3173999634443834,4.3763079507694815
BRD-K01425431,0.49497020833333333,0.057786720219100134,1.2381719539358964,4.113118200081235
BRD-K01621458,0.463884375,0.04721970756463958,1.3258767068688253,4.4044670829042865
BRD-K08663380,0.43503625,0.039037513965760974,1.4085178473918611,4.6789950094012935
BRD-K60067222,0.4174791666666667,0.036568477567261407,1.4368931199983128,4.773255624672753
BRD-K67090983,0.43311041666666666,0.06535033864420825,1.1847521575718851,3.9356614777164642
Brefeldin A,0.5305397916666666,0.051135425466586365,1.2912781262017485,4.2895330857430976
BS-181,0.5054916666666667,0.05755675142089746,1.239903726198121,4.118871023013066
Bupropion,0.47263916666666667,0.06991784863635685,1.1554119433561074,3.8381953958030586
Busulfan,0.5011860416666667,0.09409749724223267,1.0264219275646944,3.4096998383856
Butein,0.44439812500000003,0.03820698437601595,1.4178572392165787,4.7100197974929845
BX-795,0.5237520833333333,0.05592046347020223,1.2524292378039124,4.160479871919182
C-Fms Inhibitor,0.4875216666666667,0.06692116750563651,1.1744364909488454,3.901393574943897
C21H27N7O3,0.5040889583333333,0.05267101244078849,1.2784283335654023,4.246846998570942
C24H25CLFN5O3,0.5220364583333333,0.04625799645533202,1.3348131814927007,4.434153409026586
Calcitriol,0.5105539583333333,0.05245217646412217,1.280236486369426,4.252853552170477
Calmidazolium,0.46885208333333334,0.07027499396503506,1.1531991830161756,3.8308447650625874
Camptothecin,0.48610895833333334,0.04682349760246638,1.3295361486761907,4.416623485455779
Canertinib,0.5584545833333333,0.040987264066714726,1.387351070226666,4.608680497658012
Carvedilol,0.4602685416666667,0.06831244603789675,1.165500163768662,3.87170773861894
CBIOL_001848,0.48938333333333334,0.04248531655779292,1.3717611414737498,4.556891875336407
CC-401,0.514661875,0.048244971120754744,1.316547949228567,4.373477620808718
CEP-32496,0.46799375,0.05621436291744561,1.25015270687144,4.152917399855721
Cephaeline,0.43354895833333335,0.044389338156970624,1.3527213302374934,4.4936429914693345
CGK733,0.498210625,0.04934049912514717,1.3067964615304986,4.341083879857555
CGS-15943,0.5026652083333334,0.07206186016766021,1.1422945314151807,3.7946202965442835
CHEMBL1083527,0.529329375,0.06337113580428394,1.1981085089215882,3.9800303165102298
CHEMBL1673039,0.524233125,0.07803477516638242,1.1077118165759798,3.6797390045224643
CHEMBL1698064,0.42875375,0.0346353711388888,1.4604801542749313,4.851610056511324
CHEMBL1716096,0.44762833333333335,0.05690595239738957,1.2448423037607372,4.135276622567101
CHEMBL1720543,0.46647333333333335,0.07476374225221444,1.1263089684113066,3.741517405689122
CHEMBL2131973,0.4769072916666667,0.06790638082168422,1.1680894153299903,3.8803090461252476
CHEMBL2132289,0.5084060416666667,0.038236182616227604,1.417525472867255,4.708917693536228
CHEMBL2133926,0.436946875,0.05686746948881679,1.2451360967257554,4.136252581671675
CHEMBL2135649,0.4114291666666667,0.05353661464028948,1.2713490946643193,4.223330275975015
CHEMBL2135770,0.44595,0.03951836824277324,1.4032009962147216,4.6613328120996185
CHEMBL2136858,0.4315822916666667,0.03612541053688295,1.4421872087920795,4.790842206973596
CHEMBL2139070,0.4416541666666667,0.03809982371954386,1.4190770337156269,4.714071867109362
CHEMBL2141722,0.484723125,0.05562025075454097,1.2547670575238554,4.168245940927642
CHEMBL2143628,0.433338125,0.0448527586651148,1.3482108405531705,4.478659469065283
CHEMBL2359798,0.4723379166666667,0.060728343496013804,1.216608565087747,4.041486172845587
CHEMBL2360495,0.488835,0.06252337494952881,1.2039575872363881,3.9994605340933598
CHEMBL2360506,0.4380145833333333,0.06314255959605428,1.1996778171870506,3.985243445726808
CHEMBL277800,0.4703145833333333,0.07204285744285652,1.1424090700466434,3.795000785642089
CHEMBL3182395,0.500249375,0.07280658086609147,1.1378293637548293,3.77978733064498
CHEMBL3183436,0.5028375,0.05201281078459698,1.2838896762144774,4.264989186152712
CHEMBL3188661,0.46934166666666666,0.033604983651096695,1.4735963115484338,4.895180987855133
Chlorambucil,0.49897791666666663,0.055185157998266614,1.2581777097014475,4.179575882218274
CI-1040,0.5192764583333334,0.05873217965083279,1.231123881452909,4.089705010085197
Cisapride,0.504090625,0.0908209226381195,1.0418140904706306,3.460831496783912
Cladribine,0.5235356250000001,0.0403051246686271,1.394639731183695,4.632892905265275
Clofarabine,0.488709375,0.05851735962710703,1.2327152779884119,4.0949915149465905
Cobicistat (GS-9350),0.46305375,0.04688356822643575,1.3289793423381155,4.4147738148379165
Cobimetinib,0.45131208333333334,0.040876611436125664,1.388525113254651,4.612580584177281
COL-3,0.49781875,0.08487290724329273,1.0712309212109425,3.558552093282701
Colforsin,0.48739375,0.05598532311034599,1.2519258109869882,4.158807524232322
COT-10B,0.5617852083333333,0.08032955562861081,1.0951246354837014,3.6379252940165894
Crizotinib,0.5337958333333334,0.06667670974352455,1.1760258391902725,3.9066732755196534
Cucurbitacin I,0.45687999999999995,0.07717871593164234,1.1125024513209993,3.6956531486742876
CX-5461,0.509753125,0.0794250598694635,1.100042449135781,3.6542619173528528
Cycloheximide,0.4871666666666667,0.02280920421289171,1.641889866497956,5.454240076230421
Cymarin,0.47051229166666664,0.04235282868439185,1.3731175784620289,4.561397861476716
Cyproheptadine,0.45690520833333337,0.06367656934603619,1.1960203427926952,3.973093578779868
Cytarabine,0.48071562500000004,0.04450131205429308,1.3516271843103214,4.490008317373955
Dabrafenib,0.5311889583333333,0.06987383166492087,1.1556854407258408,3.839103934399454
Dacinostat,0.4725991666666667,0.05035588458858022,1.2979497704923584,4.3116958083511685
Dacomitinib,0.4913122916666667,0.0315409263854438,1.5011255551993166,4.9866311557700005
Dactolisib,0.530481875,0.05818875394152944,1.2351609427225891,4.103115837337729
Danusertib,0.491234375,0.023266687473341423,1.6332654437202838,5.425590363903085
Dasatinib,0.5736866666666667,0.03636461284628669,1.4393210317586098,4.781320972961192
DC-45-A2,0.46647916666666667,0.07327070905590825,1.135069605682527,3.770619612769506
Decitabine,0.5103785416666666,0.05445338194372436,1.2639751422831111,4.198834536389518
Desoxymetasone,0.46452375,0.06915617950186123,1.1601690071142858,3.853998019550522
Devazepide,0.43695833333333334,0.026901472196688543,1.5702239523617945,5.216171062615721
Dinaciclib,0.46753770833333336,0.0493497481453947,1.306715059394434,4.34081346781478
Dinoprost,0.46341354166666665,0.05195511645395521,1.284371677398348,4.26659035942718
Diphenyleneiodonium,0.4691416666666667,0.06209291217251363,1.2069579711607128,4.009427593747023
Doramapimod,0.495733125,0.06294479128215115,1.2010402021885687,3.989769190739404
Dovitinib,0.5259683333333334,0.05050322567098662,1.2966808823492377,4.307480653179267
Doxorubicin,0.5039410416666666,0.0638066277839281,1.1951342074780924,3.9701499009824173
Elliptecine,0.4666139583333333,0.06236594059882198,1.2050525232713996,4.00309783287017
ENMD-2076,0.48734062499999997,0.0550934011110418,1.258900416260477,4.181976661441074
Entinostat,0.5606102083333333,0.050883319049469244,1.2934245679992475,4.29666341105425
Enzastaurin,0.518655625,0.04177503213963884,1.3790832073097972,4.5812152515497875
Erismodegib,0.4930416666666667,0.08205496899340065,1.085895114293129,3.6072654882712687
Erlotinib,0.5464577083333333,0.05394715972147085,1.268031415666216,4.2123091849013985
Estradiol,0.4960475,0.06567647893815778,1.1825901387558369,3.9284794066697586
Ethacrynic acid,0.4685960416666667,0.05769643251837344,1.2388510392789822,4.115374072761258
F1061-0166,0.46772729166666666,0.061105058748947304,1.2139228340158932,4.032564367342683
Fedratinib,0.5986266666666666,0.08415462995968073,1.0749219853253966,3.5708135428645362
Felodipine,0.4624770833333333,0.07334169659426619,1.1346490478386637,3.7692225498524516
Floxuridine,0.5049820833333333,0.04456319503120134,1.3510236792643882,4.488003517006464
Fludarabine,0.4717572916666667,0.051925897375051364,1.284615989320251,4.2674019460644645
Fluorouracil,0.476038125,0.06659440733607036,1.1765622417766972,3.908455166341668
Fluoxetine,0.4843075,0.04408966804787068,1.355663170974556,4.503415574864467
Fluticasone Propionate,0.47622770833333333,0.11093543231093432,0.9549297198615001,3.1722078650508356
Foretinib,0.5539141666666666,0.02861693551749905,1.543376875086985,5.126987002350919
FR-180204,0.5115410416666667,0.0587162802451195,1.2312414653567785,4.090095615358967
Gallocatechin Gallate,0.5111733333333334,0.03448869127975829,1.4623232852140235,4.857732804960451
GDC-0980 (RG7422),0.5036489583333333,0.06979793759140658,1.1561574098396543,3.84067178185855
Gefitinib,0.5640254166666666,0.06488961241221845,1.1878248198886723,3.9458686409927015
Gemcitabine,0.5481664583333333,0.05233090851553705,1.2812417254197186,4.256192884013723
GF-109203,0.54031125,0.06352057359346543,1.1970855888657184,3.976632249637812
Gliclazide,0.5048416666666666,0.0839310998605971,1.0760770857126012,3.574650703293206
Glimepiride,0.48271145833333334,0.03666547858938284,1.4357426418460182,4.769433818976092
Glyburide,0.5146104166666666,0.10490211657778886,0.9792157490916589,3.2528843078637557
GSK 525762A,0.5269183333333334,0.07301508456889697,1.1365874074374955,3.775661641061806
GSK-1070916,0.593660625,0.05396468239489735,1.2678903746035308,4.211840656632731
GSK-1904529A,0.5371214583333334,0.03972892528518079,1.4008931829695181,4.653666422442624
GSK-2334470,0.4784658333333333,0.040236397178879085,1.3953809135232529,4.635355059702486
GSK-3 Inhibitor II,0.46960729166666665,0.04921832262978981,1.3078731912232102,4.344660698474374
GSK-3 Inhibitor IX,0.5004804166666666,0.04352017877850111,1.3613093292483636,4.52217170666241
GSK-461364,0.5607977083333333,0.06376289422625928,1.19543197834396,3.9711390743875814
GSK429286A,0.49157979166666665,0.04454559307329944,1.351195254559026,4.488573477798109
Guanadrel,0.501740625,0.07515216250063483,1.1240585180899738,3.734041571540538
GW620972X,0.50589625,0.04905681158106385,1.309300681929639,4.34940271995725
GW843682X,0.5179641666666667,0.05735758832873719,1.2414091174089523,4.123871824370123
HG-14-10-04,0.5245145833333333,0.06916048972848678,1.1601419401287916,3.853908104970965
HSCI1_000314,0.44010041666666666,0.05478479920206984,1.2613399257935964,4.190080536696889
HY-11007,0.47333916666666664,0.062016749452856776,1.2074910006217998,4.01119827928921
I-BET151,0.48830708333333334,0.03777794795100563,1.4227616360848747,4.726311851238255
Idelalisib,0.4742635416666667,0.06830993733302984,1.165516113083169,3.8717607210948954
Iguratimod,0.500456875,0.07664409319042234,1.1155213097418148,3.7056815792768822
Imatinib,0.5431066666666666,0.03629274635647238,1.4401801664830498,4.784174956739602
IN1549,0.49431250000000004,0.08165859362429904,1.0879981040415547,3.614251468999824
Indigo Red,0.4844672916666667,0.07497360344442877,1.125091615225349,3.7374734459392887
Indirubin-3'monoxime,0.45952604166666666,0.04366849856151531,1.359831740014968,4.517263261475289
Indole-3-carbinol,0.41967895833333335,0.0469884329986081,1.3280090378756448,4.41155053318344
"Ingenol 3,20-dibenzoate",0.51890875,0.06849009134539097,1.1643722545701753,3.8679609053640056
Ingenol Mebutate,0.47778125,0.048580295443287944,1.3135398483411083,4.363484925958413
Isocycloheximide,0.4387802083333333,0.057730326810789434,1.2385959839577914,4.114526797324044
ITK Inhibitor,0.49073208333333335,0.05627747514353987,1.2496653951716468,4.151298585429211
Ivacaftor (VX-770),0.47794666666666663,0.08250104815110984,1.0835405338336923,3.599443741291393
JNJ-38877605,0.47430104166666665,0.052629983162909864,1.2787667689197642,4.2479712564829
JZL-184,0.5128260416666667,0.04941904664579204,1.3061056369279789,4.338789010201806
Kolestevan,0.4617779166666667,0.08024759718377766,1.0955679626047001,3.6393979948350608
KPT-330,0.446346875,0.06053449461623065,1.2179970790271628,4.046098716311075
KU0060648,0.5269145833333333,0.06621544738219179,1.1790406823088186,3.91668836757683
KUC111774N,0.4732516666666667,0.0744948817939331,1.1278735646343905,3.7467148818397393
KW-2449,0.517845625,0.03331012002353252,1.4774238024495028,4.907895637412319
L-690330,0.48918833333333334,0.05827854295577078,1.2344913147294125,4.100891381294073
L-690488,0.4890933333333333,0.06156429686443839,1.210671076309834,4.021762262061159
LDN 193189,0.5609310416666666,0.07045184894516018,1.1521076047385355,3.8272186205143255
Lexibulin,0.4811916666666667,0.05273213107412831,1.2779246770843766,4.245173887956451
LGX818,0.449646875,0.04810739885045487,1.3177881246071799,4.377597394241519
Lidoflazine,0.5087783333333333,0.044639665719576754,1.3502790662364004,4.485529966068972
Linsitinib,0.49205604166666667,0.05666949117566811,1.2466506867866258,4.141283940947118
Lintitript,0.4497933333333333,0.0429924564442544,1.3666077400491492,4.539772646359793
Lisinopril,0.5068104166666667,0.07869118208475985,1.104073930747521,3.6676542093829134
LRRK2-IN-1,0.5391510416666666,0.05346416683042047,1.2719371967029705,4.225283908659871
LY-294002,0.572531875,0.0417144147694004,1.3797138449532964,4.583310184455422
LY2801653,0.46965375,0.0807372015595946,1.0929263077903117,3.630622607490149
LY2874455,0.46950625,0.03729110922967248,1.4283946982916493,4.745024478843187
Lypressin,0.430875,0.06836466572609912,1.1651683053727124,3.870605328889911
Maprotiline,0.49015333333333333,0.07237184809048161,1.1404303370706395,3.788427576976822
MAYBRIDGE4_003028,0.5037822916666667,0.08890222072563991,1.0510873904713447,3.4916367325886037
Megestrol Acetate,0.4547277083333333,0.056893937237590106,1.2449340106619693,4.135581266298798
Meisoindigo,0.47239270833333336,0.05390912868435135,1.268337687474577,4.213326597826264
Menadione,0.5184722916666666,0.04993857871820986,1.3015638220892431,4.323701427887233
Mesoridazine,0.4776708333333333,0.06187588303041542,1.2084785901997837,4.014478980854533
Methandriol,0.430665625,0.05289852715669144,1.2765564197724952,4.240628635551078
Minoxidil,0.49779833333333334,0.048046349670569845,1.3183396023377776,4.379429363608496
Mitoxantrone,0.5737289583333334,0.06691789624048251,1.1744577208105276,3.9014640990178697
MK-2206,0.5885035416666667,0.06282851218359677,1.2018432245130048,3.992436773159771
ML228,0.484300625,0.05553573391268216,1.255427484494665,4.170439831836595
MLN 2238,0.56291625,0.057953441580905506,1.236920768238521,4.108961851161204
MLN-0128,0.495513125,0.0335403694269995,1.4744321582110371,4.897957610366652
MLN-8054,0.5455672916666666,0.045475629178239475,1.3422212835399652,4.4587625913471864
MLS002222336,0.46585625,0.05188523579451462,1.284956205256952,4.268532118942922
MLS002703102,0.45134583333333333,0.056481750634713036,1.2480918509220267,4.14607138457785
Momelotinib,0.51403875,0.061014927257305535,1.214563902162941,4.034693949631099
Mycophenolate Mofetil,0.49026333333333333,0.05787849501257471,1.2374827701623954,4.110828781141501
N-[4-(Acridin-9-ylmethyl)-3-methoxyphenyl]methanesulfonamide,0.48684000000000005,0.0737199341351367,1.1324150614719473,3.761801407777261
N6022,0.480084375,0.05837730119142921,1.233755986510773,4.098448673825611
NCGC00172397-01,0.44708083333333337,0.0516677293515905,1.286780624030941,4.274592706925075
NCGC00346967-01,0.5180354166666666,0.06169204731072627,1.209770817031145,4.0187716654706
Niclosamide,0.5440058333333333,0.08669068921188565,1.062027544288956,3.5279791369177156
Nifedipine,0.5196164583333334,0.08100769726526139,1.091473712960791,3.6257971919154763
Nilotinib,0.522570625,0.07884466076847835,1.1032277110516073,3.6648431284006118
noscapine,0.46944020833333333,0.044993241348161295,1.3468527187945738,4.474147886239123
NSC 663284,0.4809825,0.06269700612456808,1.2027531968825675,3.9954596359397923
NSC25485,0.46219958333333333,0.053904083699513224,1.2683783320120996,4.213461616057365
NSC95397,0.505745,0.05173948140167513,1.2861779286445925,4.272590596188505
NU-7026,0.48837375,0.061863488332702984,1.2085655948253944,4.014768003964734
NUTLIN 3,0.5209641666666667,0.06499047914398752,1.1871502611738314,3.94362780544622
NVP-AUY922,0.5598458333333334,0.06800032390212307,1.1674890186383269,3.878314571487133
NVP-BHG712,0.47666375,0.04285525928301317,1.3679958729839015,4.544383924155186
O-Demethylated Adapalene,0.5284175,0.06728150791371175,1.17210428368955,3.893646150126144
Obatoclax,0.45059916666666666,0.04455466774933879,1.3511067905813408,4.488279606825252
Ofloxacin,0.43178229166666665,0.05473917854161417,1.2617017242353752,4.19128240510532
Olaparib,0.5150720833333333,0.026338960576416652,1.5794013677506087,5.246657776634274
Oprozomib (ONX 0912),0.4767635416666667,0.0721324965757597,1.1418690361960089,3.7932068320214762
Ornidazole,0.48163,0.07199659002066121,1.1426880726004052,3.795927612063976
OSI-027,0.464056875,0.06159518271488896,1.2104532521561988,4.021038665885453
OSI-906 (Linsitinib),0.4686802083333333,0.05608132840424981,1.2511817077410659,4.156335666754196
Osimertinib,0.48601062500000003,0.06965562506449138,1.1570438062202577,3.843616326898483
Ouabain,0.4416189583333333,0.04550580739092102,1.3419331757189372,4.457805517882157
Oxetane,0.5193502083333333,0.09451695113961397,1.0244902959753173,3.4032830971398753
Palbociclib,0.5423610416666667,0.06632549440962016,1.1783195039755685,3.914292665010182
Panobinostat,0.50772625,0.05624247687786467,1.249935561553271,4.152196058722623
Paricalcitol,0.47647083333333334,0.06938247914782532,1.158750186174784,3.8492847984099763
PD-0325901,0.5668114583333334,0.061747042596344975,1.2093838383087134,4.017486149980431
PDK1 Inhibitor,0.5090868749999999,0.047392179436862726,1.3242933188245716,4.399207181674972
Pevonedistat,0.51280375,0.044825814750604986,1.3484718079905167,4.479526384127254
PF 3845,0.44985458333333334,0.05943371188586278,1.2259671453735101,4.072574703625122
PF-03758309,0.5160341666666667,0.06135540179450444,1.2121471955079337,4.02666582389673
PF-04217903,0.5224235416666667,0.03460473646860366,1.460864453768032,4.852886671794305
PF-562271,0.5296975,0.03721585721935514,1.4292719731426693,4.747938722817729
PF431396,0.5249414583333334,0.05715938170601473,1.2429124776263138,4.1288658789129125
PFI-1,0.5123564583333333,0.048538705521269876,1.3139118100491154,4.364720556006464
PHA-767491,0.48260270833333335,0.04719980464663551,1.3260597988460774,4.405075301287469
PHA-793887,0.5201791666666666,0.04656029923743365,1.331984237190887,4.42475585947152
Phenoxazine,0.4891375,0.07917284174413135,1.1014237666853193,3.658850554928625
Phloretin,0.48385083333333334,0.04460799784151462,1.3505872689326819,4.48655379326467
Phorbol 12-myristate-13-acetate,0.506140625,0.07865971493162811,1.1042476318373478,3.668231231913322
Phorbol Myristate Acetate,0.492849375,0.054000044524801595,1.2676058820868894,4.210895592948916
PI-103,0.5555395833333333,0.05338453408956866,1.272584543203887,4.227434347188392
Pictilisib,0.5377472916666667,0.047849820760121925,1.3201196847008425,4.385342669221576
PIK 75,0.4951785416666667,0.06143141794444177,1.2116094602894272,4.024879506166762
PIK-93,0.4783070833333333,0.05663417901180585,1.24692139078731,4.142183200172389
Pilaralisib,0.47570875,0.06120984268131578,1.21317873670281,4.0300925295730226
Pimasertib,0.4832925,0.042923816991029186,1.3673016654471386,4.542077816635131
Pinacidil,0.4586722916666667,0.05875125529856145,1.230982849678963,4.089236512673054
Pioglitazone,0.46870125,0.057988806054094316,1.236655832956501,4.108081755204533
Pitavastatin Calcium,0.5059758333333333,0.05816954777964919,1.235304312470609,4.103592101331633
PLX-4720,0.511695625,0.06259118847372665,1.2034868020386345,3.997896619518285
Pomalidomide,0.4706147916666667,0.06811555451011347,1.1667537035562756,3.8758719076574732
Ponatinib,0.504141875,0.07040324608901943,1.1524073163401538,3.828214240904105
PP 2,0.4635589583333333,0.07474716079407828,1.1264052989885853,3.741837408940181
Pracinostat,0.5008333333333334,0.06422580786593304,1.1922904242432397,3.9607030575587903
Pralatrexate,0.47606770833333334,0.054698973546980334,1.2620208233386903,4.192342429381675
Primaquine,0.47666479166666664,0.0667214626557201,1.1757344417416384,3.905705274148257
