SignatureId	Perturbagen	GeneTargets	Concentration	CellLine	Time	is_exemplar
LINCSCP_39820	Neratinib	EGFR|ERBB2|ERBB4	10uM	MDST8	6h	1
LINCSCP_40138	Neratinib	EGFR|ERBB2|ERBB4	10uM	NCIH2073	6h	1
LINCSCP_40403	Neratinib	EGFR|ERBB2|ERBB4	10uM	NCIH596	6h	1
LINCSCP_41908	Neratinib	EGFR|ERBB2|ERBB4	10uM	NOMO1	6h	1
LINCSCP_43811	Neratinib	EGFR|ERBB2|ERBB4	10uM	OV7	6h	1
LINCSCP_45038	Neratinib	EGFR|ERBB2|ERBB4	10uM	PC3	24h	0
LINCSCP_45239	Neratinib	EGFR|ERBB2|ERBB4	10uM	PC3	6h	1
LINCSCP_4614	Neratinib	EGFR|ERBB2|ERBB4	10uM	A549	24h	0
LINCSCP_4839	Neratinib	EGFR|ERBB2|ERBB4	10uM	A549	6h	1
LINCSCP_50673	Neratinib	EGFR|ERBB2|ERBB4	10uM	PL21	6h	1
LINCSCP_50855	Neratinib	EGFR|ERBB2|ERBB4	10uM	RKO	6h	1
LINCSCP_51232	Neratinib	EGFR|ERBB2|ERBB4	10uM	RMUGS	6h	1
LINCSCP_51473	Neratinib	EGFR|ERBB2|ERBB4	0.1uM	SKBR3	24h	0
LINCSCP_51474	Neratinib	EGFR|ERBB2|ERBB4	0.5uM	SKBR3	24h	0
LINCSCP_51475	Neratinib	EGFR|ERBB2|ERBB4	10uM	SKBR3	24h	1
LINCSCP_51476	Neratinib	EGFR|ERBB2|ERBB4	1uM	SKBR3	24h	0
LINCSCP_51728	Neratinib	EGFR|ERBB2|ERBB4	0.1uM	SKBR3	6h	0
LINCSCP_51729	Neratinib	EGFR|ERBB2|ERBB4	0.5uM	SKBR3	6h	0
LINCSCP_51730	Neratinib	EGFR|ERBB2|ERBB4	10uM	SKBR3	6h	0
LINCSCP_51731	Neratinib	EGFR|ERBB2|ERBB4	1uM	SKBR3	6h	0
LINCSCP_53243	Neratinib	EGFR|ERBB2|ERBB4	10uM	SKM1	6h	1
LINCSCP_53729	Neratinib	EGFR|ERBB2|ERBB4	10uM	SNU1040	6h	1
LINCSCP_53950	Neratinib	EGFR|ERBB2|ERBB4	10uM	SNUC5	6h	1
LINCSCP_54352	Neratinib	EGFR|ERBB2|ERBB4	10uM	SW620	6h	1
LINCSCP_54666	Neratinib	EGFR|ERBB2|ERBB4	10uM	SW948	6h	1
LINCSCP_55031	Neratinib	EGFR|ERBB2|ERBB4	10uM	THP1	6h	1
LINCSCP_56952	Neratinib	EGFR|ERBB2|ERBB4	10uM	VCAP	24h	0
LINCSCP_57212	Neratinib	EGFR|ERBB2|ERBB4	10uM	VCAP	6h	1
LINCSCP_66310	Neratinib	EGFR|ERBB2|ERBB4	10uM	WSUDLCL2	6h	1
LINCSCP_68967	Neratinib	EGFR|ERBB2|ERBB4	10uM	A375	24h	
LINCSCP_68968	Neratinib	EGFR|ERBB2|ERBB4	3.33uM	A375	24h	
LINCSCP_68969	Neratinib	EGFR|ERBB2|ERBB4	1.11uM	A375	24h	
LINCSCP_68970	Neratinib	EGFR|ERBB2|ERBB4	0.37uM	A375	24h	
LINCSCP_68971	Neratinib	EGFR|ERBB2|ERBB4	0.12uM	A375	24h	
LINCSCP_68972	Neratinib	EGFR|ERBB2|ERBB4	0.04uM	A375	24h	
LINCSCP_78431	Neratinib	EGFR|ERBB2|ERBB4	3.33uM	A375	24h	
LINCSCP_78432	Neratinib	EGFR|ERBB2|ERBB4	1.11uM	A375	24h	
LINCSCP_81017	Neratinib	EGFR|ERBB2|ERBB4	10uM	A549	24h	
LINCSCP_81018	Neratinib	EGFR|ERBB2|ERBB4	3.33uM	A549	24h	
LINCSCP_81019	Neratinib	EGFR|ERBB2|ERBB4	1.11uM	A549	24h	
LINCSCP_81021	Neratinib	EGFR|ERBB2|ERBB4	0.12uM	A549	24h	
LINCSCP_81022	Neratinib	EGFR|ERBB2|ERBB4	0.04uM	A549	24h	
LINCSCP_831	Neratinib	EGFR|ERBB2|ERBB4	10uM	A375	24h	0
LINCSCP_85098	Neratinib	EGFR|ERBB2|ERBB4	10uM	BT20	24h	
LINCSCP_85099	Neratinib	EGFR|ERBB2|ERBB4	3.33uM	BT20	24h	
LINCSCP_85100	Neratinib	EGFR|ERBB2|ERBB4	1.11uM	BT20	24h	
LINCSCP_85101	Neratinib	EGFR|ERBB2|ERBB4	0.37uM	BT20	24h	
LINCSCP_85102	Neratinib	EGFR|ERBB2|ERBB4	0.12uM	BT20	24h	
LINCSCP_85103	Neratinib	EGFR|ERBB2|ERBB4	0.04uM	BT20	24h	
LINCSCP_85452	Neratinib	EGFR|ERBB2|ERBB4	10uM	BT20	3h	
LINCSCP_85453	Neratinib	EGFR|ERBB2|ERBB4	3.33uM	BT20	3h	
LINCSCP_85454	Neratinib	EGFR|ERBB2|ERBB4	1.11uM	BT20	3h	
LINCSCP_87563	Neratinib	EGFR|ERBB2|ERBB4	10uM	HA1E	24h	
LINCSCP_87564	Neratinib	EGFR|ERBB2|ERBB4	3.33uM	HA1E	24h	
LINCSCP_87565	Neratinib	EGFR|ERBB2|ERBB4	1.11uM	HA1E	24h	
LINCSCP_87566	Neratinib	EGFR|ERBB2|ERBB4	0.37uM	HA1E	24h	
LINCSCP_87567	Neratinib	EGFR|ERBB2|ERBB4	0.12uM	HA1E	24h	
LINCSCP_87568	Neratinib	EGFR|ERBB2|ERBB4	0.04uM	HA1E	24h	
LINCSCP_96762	Neratinib	EGFR|ERBB2|ERBB4	10uM	HA1E	24h	
LINCSCP_96763	Neratinib	EGFR|ERBB2|ERBB4	3.33uM	HA1E	24h	
LINCSCP_96764	Neratinib	EGFR|ERBB2|ERBB4	1.11uM	HA1E	24h	
LINCSCP_96765	Neratinib	EGFR|ERBB2|ERBB4	0.37uM	HA1E	24h	
LINCSCP_99360	Neratinib	EGFR|ERBB2|ERBB4	10uM	HCC515	24h	
LINCSCP_99361	Neratinib	EGFR|ERBB2|ERBB4	3.33uM	HCC515	24h	
LINCSCP_99362	Neratinib	EGFR|ERBB2|ERBB4	1.11uM	HCC515	24h	
LINCSCP_99363	Neratinib	EGFR|ERBB2|ERBB4	0.37uM	HCC515	24h	
LINCSCP_99364	Neratinib	EGFR|ERBB2|ERBB4	0.12uM	HCC515	24h	
LINCSCP_99365	Neratinib	EGFR|ERBB2|ERBB4	0.04uM	HCC515	24h	
