Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
CCNB2	-0.7307769023721701	3.453775094555808e-6
BMP4	-0.7270897269134454	3.505738008407686e-5
CBR1	-0.7237527364421517	2.953066298101422e-4
ATP6V1D	-0.7221092498099825	0.0015562082200347304
CEBPA	-0.721992522986832	0.041800988166520114
DYRK3	-0.7169883305801659	0.046775700624740076
CCDC85B	-0.7168598795329072	0.031170069354122802
SYK	-0.7132754902946911	0.0021623680801129866
EML3	-0.7121378494829235	0.002614130270012488
SLC35B1	-0.7070833003965418	3.317265412877171e-4
NUP85	-0.7061020277863024	1.1796056098114072e-6
PNKP	-0.7058186268225172	5.357968438787645e-4
PLCB3	-0.7045737616693717	1.9724541725982875e-5
ETV1	-0.701183609760847	0.027621189784931697
TMED10	-0.7010973702907333	7.106788594228646e-4
OXCT1	-0.6988457302834371	2.502306868941208e-4
DNM1	-0.6982476355986866	0.02939396388045345
CDK4	-0.696540286269318	8.320539851178435e-5
ALDOA	-0.695548462725233	0.001410042731514885
POLE2	-0.6954671273088217	0.018686939157217676
HSPB1	-0.6948508114368717	0.0018687966167332591
BZW2	-0.6936531938770643	9.240723477335517e-5
TMEM109	-0.6932139175339292	2.3560291529295535e-4
SLC37A4	-0.6894579458571652	0.0017896919723682113
MRPL19	-0.6867488987477827	1.472289610775088e-4
COG4	-0.6866324729356543	2.1036693505995172e-4
GPC1	-0.6749161212921624	0.010451854659481289
MOK	-0.6741425871188169	0.0010803346962659714
NPRL2	-0.6707943914891702	0.001516373407937983
PGM1	-0.6689915878471794	1.4413292255055626e-4
FIS1	-0.668917966873225	0.0039131967752533275
HSPD1	-0.6663845627302165	7.297278030735641e-5
S100A13	-0.662321071435742	2.2705489034487774e-4
BAX	-0.6568199242661995	8.208033628375612e-5
NOLC1	-0.6549338381670864	8.448944368196192e-4
RRS1	-0.6521333054393038	1.6609572756949554e-5
TRAP1	-0.6509535555955488	2.1449288065249247e-5
RAB4A	-0.6415244192280004	0.0019381536430698103
UBR7	-0.6399012849885275	1.3842262832992975e-4
PCBD1	-0.6389640762570229	7.744349836336816e-6
S100A4	-0.6384087702953377	0.011036856034817515
RUVBL1	-0.6372197940242871	5.0404097023558545e-6
NGRN	-0.6356831961449982	1.3363837387289726e-4
EBNA1BP2	-0.6334925587441467	0.0034791632193470427
NUCB2	-0.6244738100837529	0.007468193233472949
SCARB1	-0.6239603870009648	0.07396837421905135
ISOC1	-0.6235011637978171	0.0027482562566053356
ALDH7A1	-0.6222258022858548	0.030207630737291883
MYLK	-0.6206175480418218	0.020805694032152277
LBR	-0.6202822079431954	0.0010219185594067398
TUBB6	-0.6201824150525789	0.0018476337263789021
CCDC86	-0.6109159818543449	2.2381968291482215e-4
FAIM	-0.6102078164699103	0.0068713627187614755
MFSD10	-0.6096113047286491	0.0014995090870296322
SSBP2	-0.606820618943193	0.010775299874107996
RAP1GAP	-0.6061780251970642	0.003928901441404607
HOOK2	-0.6039688640349854	6.372589128357442e-4
BAG3	-0.5993632537117933	1.4679984699949366e-4
CDCA4	-0.5965499493324452	9.724097204936203e-4
WRB	-0.5960530792484043	0.003230507465042956
CREG1	-0.5956924133311782	0.017554368526324166
BID	-0.5944114130666245	0.0014288221115626863
FGFR2	-0.5926141044746002	0.01121447692765769
SMC1A	-0.5845186282113272	9.895487821132566e-4
MSH6	-0.5845020181497054	0.007864866015419778
PSMG1	-0.5840682156907805	4.8309008622550426e-4
PLA2G15	-0.5808405309974788	0.0012924067812118676
RPS5	-0.5805362236738295	9.596726957064649e-4
MRPS2	-0.5788737582002276	1.823203933842123e-4
CTTN	-0.5781888540762652	1.564365234740313e-4
SFN	-0.5775001422649183	0.12030213888110916
NENF	-0.5696010412573841	0.017020755095038767
UGDH	-0.5656233516667935	0.005616793799588583
DPH2	-0.5653880334392821	0.002298395656332437
NCK2	-0.5619171378649455	0.00210958629474546
ITGB5	-0.5613533817476684	5.279055300709901e-4
NIPSNAP1	-0.5565964642484356	0.011199719803367342
LSR	-0.5557860781628109	0.004129822141732738
ACD	-0.5528138323971167	0.0010268605276823055
EIF5	-0.5497514151096611	0.024489060911234477
FKBP4	-0.5485910055217728	0.012997507476733124
PSMF1	-0.5462287474424714	1.3113223242312077e-4
SDHB	-0.546006670893559	2.3989640875844237e-4
HPRT1	-0.5438348188748532	5.749348051098705e-4
TBC1D9B	-0.542383809904667	2.8127390955796905e-4
AKT1	-0.5418972209223061	2.494996464194579e-4
RAD51C	-0.5414744749048703	5.114253591770479e-4
GNAI2	-0.5400704832324275	0.013063087389146794
P4HTM	-0.538385265260418	0.010955188352322811
PHKG2	-0.5358358478739886	0.014884083598852262
CNPY3	-0.5314330490786562	9.551828286075597e-4
MELK	-0.5314110802284839	9.620176804450896e-4
TCFL5	-0.5304271628483367	0.03002387865914152
ADH5	-0.5285966370360137	0.007233604619666573
TCEA2	-0.5272639378482409	0.16764253142547006
ELAC2	-0.5268810505984926	9.31102580245358e-4
BRCA1	-0.5208079495595677	0.0019347653741167699
ABCC5	-0.5202056104303873	6.852543615324654e-4
MPZL1	-0.5195695721544803	0.11897633518159653
SNX7	-0.518239391267746	0.003389367521845394
RNF167	-0.5169335247794676	3.659364252752021e-4
MBTPS1	-0.5152922923903079	4.368613492098968e-5
CDC25A	-0.5141486571787118	0.007454698758569688
VDAC1	-0.5116440867604289	0.0014156763458039402
ANO10	-0.5108022516383263	0.0017491423971114388
GAPDH	-0.510339491633837	0.033467477334270204
PUF60	-0.5100673284647397	0.0012813272400672648
HK1	-0.5063644574375129	0.00712022739181356
CYCS	-0.50274047294155	0.029146013113731106
POP4	-0.501258254225392	0.001979142121917462
